role_noun,role_noun_set,sentence,sentence_format,task_wording,prompt_text,model,man,woman,person,feminine_score,genderedness_score
camera operator,"['camera operator', 'camerawoman', 'cameraman']","Currently I am a freelance camera operator, shooting for Jumbotron productions and linear video productions.","Currently I am a freelance [ROLE NOUN], shooting for Jumbotron productions and linear video productions.",simple,"Currently I am a freelance camera operator, shooting for Jumbotron productions and linear video productions. I am a",llama-3.1-8B,-7.570786476135254,-9.480942726135254,-7.352036476135254,0.12896329929010264,0.4798412250754548
camera operator,"['camera operator', 'camerawoman', 'cameraman']","I do everything, from coding to video editing, acting to being the camera operator, and everything business wise, and of course all of my social media presence.","I do everything, from coding to video editing, acting to being the [ROLE NOUN], and everything business wise, and of course all of my social media presence.",simple,"I do everything, from coding to video editing, acting to being the camera operator, and everything business wise, and of course all of my social media presence. I am a",llama-3.1-8B,-5.406189918518066,-5.999939918518066,-5.812439918518066,0.35577489351363034,0.6997183584777502
camera operator,"['camera operator', 'camerawoman', 'cameraman']",Since 2008 I have been working as a freelance camera operator with a focus on documentary and reportage.,Since 2008 I have been working as a freelance [ROLE NOUN] with a focus on documentary and reportage.,simple,Since 2008 I have been working as a freelance camera operator with a focus on documentary and reportage. I am a,llama-3.1-8B,-7.517665386199951,-9.79891586303711,-7.291102886199951,0.09268773853892648,0.4677214810691318
camera operator,"['camera operator', 'camerawoman', 'cameraman']","I was a main director/camera operator in my school's nationally accredited film program, which I pursued into 2016, including some work towards a degree in film.","I was a main director/[ROLE NOUN] in my school's nationally accredited film program, which I pursued into 2016, including some work towards a degree in film.",simple,"I was a main director/camera operator in my school's nationally accredited film program, which I pursued into 2016, including some work towards a degree in film. I am a",llama-3.1-8B,-7.023383140563965,-8.992133140563965,-5.632758140563965,0.12252321251815922,0.2209876256928863
caveperson,"['caveperson', 'cavewoman', 'caveman']","I’ve slammed, smashed, banged, broken, kicked and punched things and screamed like a caveperson, at a snap, in fits of anger.","I’ve slammed, smashed, banged, broken, kicked and punched things and screamed like a [ROLE NOUN], at a snap, in fits of anger.",simple,"I’ve slammed, smashed, banged, broken, kicked and punched things and screamed like a caveperson, at a snap, in fits of anger. I am a",llama-3.1-8B,-3.310551881790161,-3.396489381790161,-4.044926643371582,0.4785288375393227,0.7998690404704837
caveperson,"['caveperson', 'cavewoman', 'caveman']","Call me a modern caveperson if you must, because I think of the great outdoors as one big playground.","Call me a modern [ROLE NOUN] if you must, because I think of the great outdoors as one big playground.",simple,"Call me a modern caveperson if you must, because I think of the great outdoors as one big playground. I am a",llama-3.1-8B,-5.131070137023926,-4.388882637023926,-4.537320137023926,0.6774740169356273,0.6313055159871162
caveperson,"['caveperson', 'cavewoman', 'caveman']","After arriving for our working holidays in Australia, being forced to use toilet paper again, we felt like caveperson.","After arriving for our working holidays in Australia, being forced to use toilet paper again, we felt like [ROLE NOUN].",simple,"After arriving for our working holidays in Australia, being forced to use toilet paper again, we felt like caveperson. I am a",llama-3.1-8B,-5.009050369262695,-4.438737869262695,-4.040300369262695,0.6388352797656792,0.5124152315057517
caveperson,"['caveperson', 'cavewoman', 'caveman']","Most days, I’m a caveperson trapped in the real world and wrestling with the future.","Most days, I’m a [ROLE NOUN] trapped in the real world and wrestling with the future.",simple,"Most days, I’m a caveperson trapped in the real world and wrestling with the future. I am a",llama-3.1-8B,-5.188222885131836,-4.063222885131836,-5.516347885131836,0.7549149868676284,0.8499584405692896
caveperson,"['caveperson', 'cavewoman', 'caveman']","I have considered myself as a caveperson, as I have never before focused my life around travelling until recently.","I have considered myself as a [ROLE NOUN], as I have never before focused my life around travelling until recently.",simple,"I have considered myself as a caveperson, as I have never before focused my life around travelling until recently. I am a",llama-3.1-8B,-6.03427267074585,-4.96396017074585,-3.7295851707458496,0.7446563401437934,0.2809927557088615
caveperson,"['caveperson', 'cavewoman', 'caveman']","To me, I feel like a caveperson who has just discovered fire or something.","To me, I feel like a [ROLE NOUN] who has just discovered fire or something.",simple,"To me, I feel like a caveperson who has just discovered fire or something. I am a",llama-3.1-8B,-5.119833469390869,-4.385458469390869,-4.119833469390869,0.6757646010190476,0.5315294801227497
caveperson,"['caveperson', 'cavewoman', 'caveman']","I can’t wear animal print clothing at all because of my hair, I look like a caveperson.","I can’t wear animal print clothing at all because of my hair, I look like a [ROLE NOUN].",simple,"I can’t wear animal print clothing at all because of my hair, I look like a caveperson. I am a",llama-3.1-8B,-5.314101219177246,-4.696913719177246,-5.579726219177246,0.6495786194168923,0.7882224480783432
chairperson,"['chairperson', 'chairwoman', 'chairman']","As a student, I was again politically active, becoming a chairperson of the Association of CDU Students from 1987 to 1989.","As a student, I was again politically active, becoming a [ROLE NOUN] of the Association of CDU Students from 1987 to 1989.",simple,"As a student, I was again politically active, becoming a chairperson of the Association of CDU Students from 1987 to 1989. I am a",llama-3.1-8B,-6.111739158630371,-6.861739158630371,-5.939864158630371,0.320821300824607,0.5535429161298994
chairperson,"['chairperson', 'chairwoman', 'chairman']",I am director of ecology in World Birdstrike Association and vice-chairperson of the Polish Wildlife Strike Committee.,I am director of ecology in World Birdstrike Association and vice-[ROLE NOUN] of the Polish Wildlife Strike Committee.,simple,I am director of ecology in World Birdstrike Association and vice-chairperson of the Polish Wildlife Strike Committee. I am a,llama-3.1-8B,-8.533578872680664,-11.990610122680664,-6.861703395843506,0.030559862858132857,0.1623509423041389
chairperson,"['chairperson', 'chairwoman', 'chairman']","I was fortunate enough to serve on the Illinois Soy Bean Board, rising to the level of Vice chairperson.","I was fortunate enough to serve on the Illinois Soy Bean Board, rising to the level of Vice [ROLE NOUN].",simple,"I was fortunate enough to serve on the Illinois Soy Bean Board, rising to the level of Vice chairperson. I am a",llama-3.1-8B,-8.245619773864746,-8.354994773864746,-7.386245250701904,0.47268347662043286,0.4453639731595207
chairperson,"['chairperson', 'chairwoman', 'chairman']",I teach a weekly Bible study and am chairperson of my church’s administrative council.,I teach a weekly Bible study and am [ROLE NOUN] of my church’s administrative council.,simple,I teach a weekly Bible study and am chairperson of my church’s administrative council. I am a,llama-3.1-8B,-6.6725172996521,-4.8834547996521,-5.7897047996521,0.8568122978174237,0.7428407999712299
chairperson,"['chairperson', 'chairwoman', 'chairman']",I am the co-founder and chairperson of StockTwits I write books and occasionally do interviews.,I am the co-founder and [ROLE NOUN] of StockTwits I write books and occasionally do interviews.,simple,I am the co-founder and chairperson of StockTwits I write books and occasionally do interviews. I am a,llama-3.1-8B,-7.024142265319824,-9.227267265319824,-7.039767265319824,0.09947021388210706,0.5300629535093913
chairperson,"['chairperson', 'chairwoman', 'chairman']",In February 2011 I was appointed Conservative Policy Forum National chairperson for the Learning & Culture Sectoral group.,In February 2011 I was appointed Conservative Policy Forum National [ROLE NOUN] for the Learning & Culture Sectoral group.,simple,In February 2011 I was appointed Conservative Policy Forum National chairperson for the Learning & Culture Sectoral group. I am a,llama-3.1-8B,-8.763078689575195,-9.610734939575195,-8.895891189575195,0.2999247435763424,0.6199603513057408
chairperson,"['chairperson', 'chairwoman', 'chairman']",I decided to vacate the position of chairperson in the interests of corporate succession and was elected as Honorary Life Member of the Social and Ethics Committee.,I decided to vacate the position of [ROLE NOUN] in the interests of corporate succession and was elected as Honorary Life Member of the Social and Ethics Committee.,simple,I decided to vacate the position of chairperson in the interests of corporate succession and was elected as Honorary Life Member of the Social and Ethics Committee. I am a,llama-3.1-8B,-7.586051940917969,-7.976676940917969,-7.265739440917969,0.40356685373537454,0.5489615026159381
chairperson,"['chairperson', 'chairwoman', 'chairman']",I am also honored to serve as the current chairperson of the Urology Care Foundation Public Education Council.,I am also honored to serve as the current [ROLE NOUN] of the Urology Care Foundation Public Education Council.,simple,I am also honored to serve as the current chairperson of the Urology Care Foundation Public Education Council. I am a,llama-3.1-8B,-6.967127323150635,-8.279626846313477,-8.639001846313477,0.21206888403452,0.8710437642356835
